Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
-15.393493,529.732299,11.685424,0.502419,-4.058324,0.085079,1.0,-0.043615,2.216804,0.582103,0.723756,0.0,2.728796,0.69139,0.795337,0.158031,1.281229,-0.170363,-0.033333,1.0,0.264555,0.003642
-15.613103,570.337065,12.109333,0.497934,-4.402322,0.086111,1.0,-0.040011,2.20271,0.596542,0.719738,0.0,2.782024,0.709862,0.795337,0.145078,1.282032,-0.161247,-0.1,1.0,0.267622,0.003642
-15.076432,531.227005,12.449313,0.506213,-4.241515,0.084746,1.0,-0.037336,2.234262,0.589271,0.721614,0.0,2.792577,0.7,0.795337,0.160622,1.300605,-0.165035,-0.033333,1.0,0.270363,0.003642
-16.445037,553.001251,12.448517,0.496758,-4.372191,0.086113,1.0,-0.039922,2.189838,0.593659,0.723993,0.0,2.807522,0.708255,0.800518,0.150259,1.32275,-0.161991,-0.1,1.0,0.266072,0.003642
-17.030278,546.619389,12.97373,0.501051,-4.514318,0.088012,1.0,-0.04268,2.216243,0.613921,0.71894,0.0,2.86036,0.713122,0.813472,0.139896,1.286047,-0.157969,-0.1,1.0,0.27393,0.003642
-16.211808,552.302985,12.494451,0.49511,-4.32703,0.087588,1.0,-0.041316,2.165776,0.596792,0.720456,0.0,2.826145,0.707726,0.80829,0.142487,1.284547,-0.163559,-0.1,1.0,0.272237,0.003642
-15.278179,546.343704,12.173713,0.496532,-4.34346,0.085747,1.0,-0.041693,2.220468,0.607153,0.719436,0.0,2.789306,0.704976,0.787565,0.158031,1.267868,-0.162307,-0.033333,1.0,0.270085,0.003642
-16.392071,567.452111,12.002193,0.500623,-4.271903,0.086758,1.0,-0.040524,2.237717,0.602807,0.725835,0.0,2.741765,0.702677,0.803109,0.160622,1.260021,-0.164488,-0.166667,1.0,0.278049,0.003642
-16.009471,523.210202,12.063864,0.498271,-4.218877,0.085802,1.0,-0.04073,2.204171,0.592437,0.718881,0.0,2.77614,0.700772,0.810881,0.147668,1.301256,-0.166104,-0.166667,1.0,0.268596,0.003642
-15.478363,538.775777,12.17491,0.499456,-4.332067,0.087925,1.0,-0.036957,2.192961,0.620116,0.722679,0.0,2.777403,0.705012,0.792746,0.15285,1.305452,-0.162743,-0.033333,1.0,0.270892,0.003642
-16.089043,523.826029,12.334071,0.49203,-4.31519,0.083627,1.0,-0.040887,2.195731,0.591405,0.718883,0.0,2.807095,0.704109,0.797927,0.15544,1.286957,-0.16317,-0.033333,1.0,0.275763,0.003642
-15.640933,567.667228,11.879618,0.501447,-4.428284,0.087542,1.0,-0.040345,2.259447,0.575968,0.720715,0.0,2.772303,0.706859,0.813472,0.137306,1.2508,-0.159624,-0.1,1.0,0.270163,0.003642
-15.545284,549.425671,10.948415,0.506698,-4.322442,0.087848,1.0,-0.039334,2.271822,0.592707,0.725247,0.0,2.650771,0.698424,0.782383,0.15285,1.309475,-0.161581,-0.1,1.0,0.274497,0.003642
-15.811389,537.494188,11.776424,0.507038,-4.284432,0.085846,1.0,-0.040684,2.247952,0.608477,0.725455,0.0,2.742963,0.699745,0.777202,0.150259,1.276153,-0.163323,-0.033333,1.0,0.275773,0.003642
-16.569357,570.428839,12.612012,0.494594,-4.349844,0.08627,1.0,-0.0411,2.238978,0.597673,0.727538,0.0,2.817756,0.70314,0.810881,0.142487,1.262293,-0.161647,-0.1,1.0,0.267919,0.003642
-16.267464,553.881735,11.916114,0.503843,-4.310105,0.083803,1.0,-0.038529,2.249866,0.583625,0.719863,0.0,2.735702,0.691901,0.797927,0.142487,1.271449,-0.16053,-0.033333,1.0,0.268843,0.003642
-15.71576,547.338313,11.887746,0.49172,-4.292441,0.087708,1.0,-0.039944,2.227895,0.595885,0.721565,0.0,2.764172,0.699247,0.790155,0.150259,1.256101,-0.162902,-0.033333,1.0,0.26883,0.003642
-15.870792,550.579351,11.916905,0.500878,-4.231363,0.085226,1.0,-0.038216,2.201244,0.601195,0.720625,0.0,2.751322,0.702822,0.800518,0.150259,1.307445,-0.166098,-0.033333,1.0,0.270921,0.003642
-16.049121,545.013842,12.236046,0.498588,-4.334156,0.088737,1.0,-0.041902,2.186796,0.590757,0.71868,0.0,2.771968,0.703099,0.797927,0.15285,1.318849,-0.162223,-0.1,1.0,0.273027,0.003642
-15.892022,546.771069,12.096199,0.506255,-4.187848,0.087792,1.0,-0.038703,2.204483,0.618961,0.719574,0.0,2.764704,0.694645,0.800518,0.145078,1.288319,-0.165872,-0.033333,1.0,0.284392,0.003642
-16.462155,537.65316,12.000623,0.503599,-4.535265,0.086437,1.0,-0.038918,2.247065,0.620095,0.721767,0.0,2.754569,0.708617,0.795337,0.150259,1.297608,-0.156246,-0.033333,1.0,0.278573,0.003642
-15.567122,566.115735,12.068476,0.494589,-4.307391,0.086143,1.0,-0.038215,2.216775,0.585941,0.723575,0.0,2.802039,0.702461,0.792746,0.147668,1.2758,-0.163083,-0.033333,1.0,0.266383,0.003642
-15.902,560.363457,11.675977,0.500985,-4.287293,0.086695,1.0,-0.039301,2.257572,0.572303,0.717524,0.0,2.726302,0.693015,0.795337,0.15285,1.293582,-0.161644,-0.033333,1.0,0.272767,0.003642
-16.156284,525.098289,12.210972,0.50094,-4.212981,0.087732,1.0,-0.039782,2.185611,0.582204,0.720438,0.0,2.755551,0.697708,0.803109,0.160622,1.284569,-0.165609,-0.1,1.0,0.271177,0.003642
-16.694606,538.818917,12.583315,0.500084,-4.346649,0.086626,1.0,-0.040892,2.191039,0.595144,0.720995,0.0,2.814456,0.705797,0.795337,0.145078,1.297021,-0.162377,-0.1,1.0,0.272749,0.003642
-15.756578,564.518061,11.357794,0.49956,-4.384295,0.086916,1.0,-0.038831,2.259972,0.594704,0.724988,0.0,2.691686,0.700068,0.782383,0.158031,1.307997,-0.159676,-0.1,1.0,0.275757,0.003642
-16.049648,562.055878,11.937525,0.510209,-4.377854,0.088931,1.0,-0.040034,2.241746,0.613795,0.726308,0.0,2.740079,0.698814,0.787565,0.158031,1.257423,-0.159625,-0.033333,1.0,0.275623,0.003642
-16.30289,541.421581,12.271842,0.501026,-4.295167,0.087233,1.0,-0.039141,2.212872,0.608449,0.725079,0.0,2.774823,0.698924,0.803109,0.15544,1.226863,-0.162723,-0.033333,1.0,0.279367,0.003642
-14.902251,555.523881,11.339532,0.498001,-4.121691,0.082984,1.0,-0.038665,2.235537,0.600057,0.726302,0.0,2.702834,0.692821,0.772021,0.15285,1.28603,-0.168091,-0.033333,1.0,0.272998,0.003642
-16.836528,546.626494,11.775079,0.500604,-4.426234,0.086518,1.0,-0.041235,2.226802,0.580469,0.722241,0.0,2.719269,0.701975,0.803109,0.142487,1.270216,-0.158594,-0.033333,1.0,0.283211,0.003642
-16.746958,536.614175,12.961915,0.494193,-4.437678,0.08636,1.0,-0.043732,2.206091,0.614921,0.719489,0.0,2.84896,0.707717,0.797927,0.150259,1.298649,-0.159479,-0.1,1.0,0.270383,0.003642
-16.073323,551.735667,12.281339,0.497054,-4.456722,0.086953,1.0,-0.046169,2.226601,0.588592,0.716182,0.0,2.816398,0.709163,0.795337,0.150259,1.314755,-0.159122,-0.1,1.0,0.258632,0.003642
-15.778294,579.09296,11.971624,0.499017,-4.358433,0.086,1.0,-0.040372,2.204819,0.629984,0.725075,0.0,2.75985,0.704133,0.797927,0.145078,1.302957,-0.161556,-0.1,1.0,0.277812,0.003642
-16.20683,584.681039,12.484831,0.504085,-4.461289,0.087537,1.0,-0.039207,2.202121,0.59645,0.722585,0.0,2.802564,0.704413,0.805699,0.145078,1.275968,-0.157894,-0.033333,1.0,0.269865,0.003642
-16.443372,548.644997,12.504495,0.503868,-4.283511,0.088871,1.0,-0.043103,2.206573,0.600862,0.722103,0.0,2.799638,0.703124,0.805699,0.145078,1.283964,-0.164147,-0.033333,1.0,0.262889,0.003642
-16.150121,567.934456,12.073026,0.491533,-4.472715,0.088594,1.0,-0.044232,2.216904,0.606924,0.724655,0.0,2.782618,0.707503,0.795337,0.145078,1.240192,-0.158182,-0.1,1.0,0.272678,0.003642
