Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
-120.079733,240.518425,-0.790228,0.728944,-78.08919,0.066626,0.999992,0.016743,4.662015,1.414291,0.897477,0.0,0.149858,0.886789,0.295547,0.368421,1.53844,-0.011356,-0.033333,2.0,0.697883,0.009789
-133.685866,240.294122,-0.89493,0.718418,-33.174394,0.068233,0.999987,0.013253,4.8021,1.271333,0.901514,0.0,0.086491,0.794652,0.279352,0.388664,1.389612,-0.023954,-0.1,1.0,0.637565,0.009789
-26.305325,286.619758,-0.536285,0.698422,-27.082114,0.083689,0.998795,-0.029899,4.753246,1.273042,0.897624,0.0,0.243325,0.830021,0.315789,0.34413,1.549099,-0.030648,0.033333,2.0,0.63448,0.012236
354.41162,276.491675,-0.861908,0.711425,-1519.261694,0.066467,0.999976,0.002881,4.817215,1.358514,0.899622,0.0,0.13143,0.840687,0.271255,0.380567,1.511943,-0.000553,-0.1,2.0,0.694994,0.009789
-13.678299,267.465674,-0.838701,0.708545,-24.183902,0.077599,0.999998,-0.017872,4.775357,1.262898,0.898614,0.0,0.236989,0.822936,0.271255,0.380567,1.414267,-0.034028,-0.1,2.0,0.646464,0.012236
-23.801485,267.620609,-0.655321,0.713355,-46.125027,0.06764,0.999998,0.006286,4.654411,1.351402,0.90009,0.0,0.257356,0.846605,0.336032,0.376518,1.479108,-0.018355,-0.033333,1.0,0.658647,0.012236
-44.707374,272.797046,-0.592165,0.71593,-14.118501,0.063255,0.999791,0.021311,4.703474,1.261043,0.898369,0.0,0.124292,0.800528,0.327935,0.360324,1.500349,-0.056701,-0.1,2.0,0.634805,0.012236
-20.272117,263.563817,-0.750443,0.704404,-132.195039,0.061424,0.99996,-0.011663,4.635844,1.277343,0.899472,0.004082,0.21067,0.839123,0.287449,0.360324,1.54801,-0.006348,-0.1,2.0,0.590647,0.012236
-19.920266,231.720882,-0.882651,0.728192,-28.257877,0.07552,0.999999,0.026973,4.64444,1.27569,0.900332,0.0,0.115035,0.822664,0.291498,0.388664,1.439817,-0.029113,-0.033333,2.0,0.646673,0.012236
-17.288742,242.272414,-0.794459,0.71203,-28.844182,0.060233,1.0,-0.064361,4.701957,1.279266,0.900827,0.0,0.255563,0.81756,0.307692,0.384615,1.394103,-0.028344,-0.1,2.0,0.613035,0.009789
-17.007916,275.991689,-0.646546,0.705168,-29.648544,0.06998,0.999972,-0.023321,4.487759,1.182355,0.901413,0.0,0.253945,0.848511,0.295547,0.364372,1.635332,-0.028619,-0.033333,2.0,0.634282,0.012236
-33.133227,244.096519,-0.701638,0.71283,-1037.902597,0.084527,0.999973,-0.004654,4.839425,1.285128,0.898591,0.0,0.237393,0.829042,0.279352,0.352227,1.498328,-0.000799,-0.1,2.0,0.650927,0.012236
-205.950563,242.061226,-0.952874,0.712036,-16.912497,0.0573,0.999997,0.010061,4.790197,1.258417,0.90456,0.0,0.118003,0.784662,0.246964,0.40081,1.352177,-0.046395,-0.033333,2.0,0.633324,0.009789
-32.457125,272.723329,-0.736426,0.724173,38.531733,0.06258,0.999995,-0.020658,4.910498,1.252651,0.90237,0.0,0.14486,0.811466,0.319838,0.368421,1.488212,0.02106,-0.1,2.0,0.636854,0.012236
-71.899442,215.221494,-0.930943,0.712311,-31.263718,0.059468,1.0,-0.001374,4.601078,1.322748,0.902742,0.0,0.115052,0.803333,0.226721,0.388664,1.409765,-0.025695,-0.166667,2.0,0.653008,0.009789
-25.424953,248.931789,-0.817882,0.70519,-97.104032,0.050299,1.0,0.003794,4.676441,1.338815,0.906624,0.0,0.220032,0.817966,0.287449,0.396761,1.363304,-0.008424,-0.233333,1.0,0.673187,0.007341
-23.140851,268.890665,-0.839199,0.726156,-25.113007,0.073236,1.0,-0.022836,4.717169,1.348141,0.900216,0.0,0.197511,0.81265,0.279352,0.356275,1.411609,-0.03236,-0.033333,2.0,0.650904,0.012236
-31.09013,236.956561,-0.678521,0.713203,141.025363,0.063806,1.0,-0.043163,4.656756,1.374629,0.902333,0.0,0.307857,0.851919,0.275304,0.37247,1.472939,0.006041,-0.033333,2.0,0.674761,0.012236
-26.202717,249.124669,-0.885298,0.722324,-19.770872,0.060726,0.999994,-0.006951,4.728948,1.37528,0.901351,0.0,0.130054,0.834771,0.251012,0.40081,1.499761,-0.042222,-0.1,2.0,0.682843,0.012236
-17.069494,257.6887,-0.80093,0.729197,-42.127121,0.057222,1.0,-0.004602,4.750756,1.3233,0.901915,0.0,0.240832,0.849357,0.291498,0.368421,1.51151,-0.020162,-0.1,2.0,0.665465,0.009789
-20.11678,241.634493,-0.82743,0.707132,-28.485149,0.073094,0.999999,0.038772,4.697388,1.230437,0.905558,0.0,0.233946,0.833713,0.275304,0.376518,1.50074,-0.029268,-0.033333,2.0,0.609536,0.012236
72.560446,241.50783,-0.853184,0.713848,59.032068,0.070557,0.999995,-0.01516,4.858197,1.325373,0.903638,0.0,0.119326,0.8152,0.279352,0.384615,1.392944,0.013809,-0.1,2.0,0.665451,0.012236
-17.342076,218.44021,-0.936824,0.718753,159.87542,0.065304,1.0,-0.007753,4.974807,1.288132,0.901323,0.0,0.186849,0.829694,0.279352,0.388664,1.43474,0.00519,-0.233333,2.0,0.667403,0.009789
-37.950419,275.036468,-0.745754,0.70433,-716.128054,0.062228,0.999569,-0.027767,4.897638,1.206187,0.900648,0.0,0.10828,0.79084,0.287449,0.356275,1.382862,-0.001104,-0.033333,2.0,0.593753,0.009789
-79.225938,260.646598,-0.978417,0.731687,-62.697815,0.074032,1.0,-0.012372,4.903048,1.384745,0.900858,0.0,0.100551,0.844017,0.259109,0.40081,1.432204,-0.013462,-0.1,2.0,0.693425,0.009789
-75.189014,263.714695,-0.646861,0.722147,93.598003,0.068732,0.999884,0.005527,4.792252,1.272674,0.897132,0.0,0.217958,0.826858,0.295547,0.352227,1.506963,0.008834,-0.1,2.0,0.643022,0.012236
-37.886391,249.664209,-0.959584,0.719422,-91.300731,0.053433,0.999999,-0.043556,4.800812,1.341829,0.899389,0.0,0.105568,0.85757,0.255061,0.380567,1.45982,-0.009393,-0.1,2.0,0.668476,0.012236
-30.835459,300.564478,-0.712496,0.721199,-19.798409,0.066685,0.999978,-0.008147,4.703172,1.241393,0.903998,0.0,0.212284,0.839438,0.271255,0.356275,1.477759,-0.042399,-0.1,2.0,0.625787,0.012236
-22.887133,255.96681,-0.615396,0.711941,-39.567173,0.079956,0.999601,0.016106,4.679548,1.317741,0.898542,0.0,0.027556,0.848601,0.348178,0.356275,1.476377,-0.021447,-0.033333,2.0,0.655393,0.012236
-22.648387,262.622101,-0.748509,0.715874,-29.885744,0.068136,0.999611,-0.017774,4.771624,1.319563,0.900917,0.0,0.171846,0.847278,0.267206,0.360324,1.531545,-0.028351,0.033333,2.0,0.658459,0.012236
219.767458,223.279991,-0.893984,0.727227,43.269782,0.061104,1.0,-0.012565,4.792124,1.290045,0.900116,0.0,0.212633,0.808308,0.255061,0.384615,1.396725,0.018681,-0.1,2.0,0.654023,0.012236
-23.184918,251.440496,-0.77508,0.733363,-32.869432,0.070071,0.999984,-0.020373,5.040854,1.192574,0.9058,0.0,0.16851,0.815169,0.275304,0.388664,1.504884,-0.0248,0.033333,1.0,0.60792,0.012236
-23.615468,262.652365,-0.633198,0.711746,-30.905157,0.078063,0.999962,0.035126,4.947159,1.321079,0.899883,0.0,0.27725,0.82675,0.319838,0.356275,1.529571,-0.026751,-0.233333,2.0,0.65359,0.012236
-20.947329,259.072886,-0.728688,0.713022,-25.386136,0.080123,0.999999,0.026025,4.560212,1.305511,0.899165,0.0,0.289113,0.831019,0.311741,0.360324,1.510675,-0.032735,-0.3,2.0,0.650735,0.012236
-33.52055,248.301779,-0.87274,0.719583,-18.647007,0.069044,0.999984,-0.001072,4.779623,1.229766,0.899684,0.0,0.154344,0.831858,0.246964,0.380567,1.484533,-0.044611,-0.166667,2.0,0.605917,0.009789
-14.051639,244.677412,-0.762034,0.731198,-24.990898,0.07518,0.999999,-0.029541,4.655838,1.21939,0.900247,0.0,0.25343,0.826656,0.263158,0.360324,1.392207,-0.033078,-0.1,2.0,0.632863,0.012236
-27.742712,258.553519,-0.650334,0.713931,-25.882164,0.06731,0.999999,0.002266,4.652784,1.386278,0.900486,0.0,0.278569,0.850445,0.327935,0.392713,1.442127,-0.032858,-0.166667,2.0,0.673793,0.012236
-43.827548,248.136241,-0.849728,0.731159,-29.953997,0.068982,0.999983,-0.010705,4.826859,1.290918,0.903533,0.0,0.070229,0.817876,0.287449,0.384615,1.47629,-0.027304,-0.233333,2.0,0.667083,0.009789
-15.95766,225.893983,-0.783099,0.720228,-16.205221,0.077779,0.999996,-0.00491,4.393342,1.273158,0.900784,0.0,0.18918,0.818276,0.263158,0.364372,1.46257,-0.050495,-0.1,2.0,0.651461,0.012236
-17.775678,270.251121,-0.85718,0.712479,-160.072375,0.067066,0.999994,-0.021794,4.7174,1.241217,0.90112,0.0,0.195503,0.810405,0.267206,0.368421,1.455022,-0.005063,-0.166667,2.0,0.61745,0.012236
-27.268113,251.487539,-0.817152,0.710051,61.905599,0.083838,1.0,0.019678,4.73809,1.40476,0.899575,0.0,0.231447,0.860249,0.307692,0.388664,1.480753,0.013896,-0.1,2.0,0.672878,0.012236
-26.852413,258.83196,-0.81185,0.717096,-78.910728,0.063407,0.999999,0.001609,4.664735,1.329186,0.904167,0.0,0.099255,0.818923,0.295547,0.368421,1.428827,-0.010378,-0.166667,2.0,0.660139,0.012236
-45.247711,235.081715,-0.770184,0.704344,271.699121,0.075798,0.999998,0.002833,4.673898,1.273808,0.901236,0.0,0.21955,0.819301,0.319838,0.396761,1.376531,0.003015,-0.033333,2.0,0.622361,0.012236
-19.80015,258.871023,-0.943354,0.724583,-56.687957,0.066409,1.0,-0.008352,4.695643,1.342212,0.906254,0.0,0.183974,0.801645,0.242915,0.396761,1.383546,-0.014141,-0.033333,2.0,0.664962,0.012236
-19.484433,264.376153,-0.71973,0.715616,-117.430456,0.088236,0.999956,0.028475,4.691454,1.320527,0.901322,0.0,0.173866,0.855501,0.295547,0.37247,1.528353,-0.007285,-0.1,2.0,0.675799,0.012236
-25.616847,236.198835,-0.997071,0.722029,-196.314274,0.063932,1.0,-0.012655,4.643147,1.37924,0.905738,0.0,0.160557,0.839998,0.255061,0.40081,1.420106,-0.004279,-0.1,2.0,0.693624,0.012236
-81.241553,247.040762,-0.815045,0.716165,-111.065125,0.05693,0.999992,-0.018658,4.762855,1.360759,0.904465,0.0,0.1913,0.846225,0.303644,0.376518,1.492162,-0.007619,-0.233333,2.0,0.665495,0.009789
-101.209244,266.872183,-0.838092,0.715312,-81.400027,0.078105,0.999982,0.001181,4.749242,1.285561,0.903002,0.0,0.166801,0.836372,0.267206,0.376518,1.469955,-0.010275,-0.1,2.0,0.641027,0.007341
