Amplitude,Beyond1Std,Con,MaxSlope,MedianAbsDev,MedianBRP,PairSlopeTrend,Rcs,Skew,SmallKurtosis,Std,StetsonK,Eta_e,Meanvariance,class
2.09503,0.20667,0.0,119076.12896,0.56602,0.79333,0.1,0.06779,0.92231,6.34187,1.00375,0.69717,12521.38074,-28.6043,non_variables
2.30831,0.16333,0.0,26764.09778,0.38583,0.89667,0.03333,0.06995,1.67197,16.09475,1.02262,0.60417,482.64555,-18.49806,non_variables
2.23909,0.18,0.00336,46271.09421,0.42549,0.77,0.03333,0.10965,1.19332,5.48875,1.01865,0.6602,1950.01847,-185.75146,non_variables
2.44716,0.17667,0.00336,37518.40086,0.37061,0.74667,0.03333,0.08996,-0.42385,4.26535,0.98038,0.64739,1289.30914,15.4741,non_variables
2.20745,0.15,0.0,87487.45306,0.2837,0.84,-0.1,0.0467,0.72359,8.04594,1.03043,0.57404,4680.82564,-64.33142,non_variables
1.62706,0.18667,0.0,45860.11038,0.30897,0.86333,0.1,0.05638,1.23318,11.46409,0.82193,0.62685,2949.56508,-78.26469,non_variables
2.1222,0.17333,0.0,26824.09396,0.36741,0.78333,-0.1,0.05963,1.58042,5.80163,0.98356,0.65932,589.6759,13.17197,non_variables
2.33993,0.19667,0.0,63103.27128,0.39624,0.80333,-0.1,0.09747,0.94221,7.16264,1.03873,0.641,3444.36433,-16.10859,non_variables
2.1352,0.15667,0.0,50562.82772,0.31838,0.9,0.03333,0.06756,4.38469,46.04566,1.04152,0.56413,2318.56456,50.14577,non_variables
2.23804,0.19333,0.0,19189.85321,0.34719,0.79333,0.1,0.05863,1.39153,7.96983,1.04889,0.62111,495.11961,-12.58093,non_variables
1.26237,0.05,0.0,27279.97635,0.24658,0.97333,-0.1,0.0509,10.96995,165.19491,1.25972,0.36263,313.43408,57.90452,non_variables
2.42351,0.17333,0.0,69660.11647,0.43093,0.80333,0.16667,0.0603,0.04031,5.46095,1.0647,0.65604,3319.5738,-22.45861,non_variables
2.14037,0.12,0.0,23363.06583,0.27662,0.92,-0.03333,0.07738,3.51763,29.03621,1.13439,0.51099,386.89946,42.65265,non_variables
1.76292,0.18333,0.0,10742.96318,0.3064,0.84667,-0.16667,0.07656,2.44936,16.80193,0.90066,0.61894,209.01296,30.35558,non_variables
1.88671,0.18,0.0,36468.41948,0.38518,0.84667,0.03333,0.04844,2.132,15.49018,0.95543,0.63732,977.0513,-36.8592,non_variables
2.51856,0.21333,0.0,19453.1451,0.38226,0.78333,-0.1,0.06157,0.09421,4.77361,1.02325,0.63223,277.98172,-43.34503,non_variables
2.21394,0.20333,0.0,40873.74848,0.35749,0.78667,0.1,0.08382,1.07845,5.31658,1.01541,0.65239,1367.21255,-15.8643,non_variables
2.17235,0.20667,0.00336,54259.34962,0.46978,0.81333,-0.1,0.05907,0.1065,6.15376,1.00315,0.68334,3301.62228,25.59067,non_variables
1.86542,0.18,0.0,19181.7485,0.36363,0.87333,0.16667,0.09288,-0.52399,12.91013,0.98504,0.63143,297.11137,-29.18586,non_variables
1.74929,0.18667,0.0,26542.93617,0.29695,0.82333,0.03333,0.0767,1.11667,7.9918,0.87448,0.62506,1323.80347,-27.79879,non_variables
1.9609,0.18667,0.0,90383.25791,0.37961,0.83333,-0.1,0.06598,2.37685,16.32244,0.99475,0.63317,4783.62657,26.25127,non_variables
1.26567,0.13333,0.0,15740.02475,0.16704,0.92,-0.16667,0.04993,2.83799,24.75658,0.571,0.55262,895.69881,50.3987,non_variables
2.24638,0.18,0.0,47294.55786,0.42941,0.81,0.03333,0.06528,1.37445,8.6265,1.09058,0.62353,1848.56512,50.12545,non_variables
2.27375,0.22333,0.0,18406.01149,0.48265,0.68,-0.03333,0.07419,1.01599,3.77886,1.05041,0.70718,356.20865,39.86198,non_variables
2.37416,0.14333,0.0,54839.75333,0.35112,0.87,-0.1,0.05199,1.98287,11.60961,1.07593,0.59034,2965.04978,-28.05497,non_variables
2.33629,0.21667,0.0,29596.90488,0.4247,0.70333,0.03333,0.0613,0.98476,2.84359,1.02852,0.69892,520.08023,49.94393,non_variables
2.10847,0.19,0.0,22676.15042,0.36105,0.75333,-0.03333,0.07103,1.30068,6.15752,1.0281,0.64946,398.3608,15.59807,non_variables
2.45952,0.15,0.0,39111.12472,0.32434,0.81667,0.1,0.07954,1.74369,8.99074,1.16557,0.58911,828.35236,25.43717,non_variables
2.50718,0.16,0.00336,34569.46106,0.3152,0.84,0.03333,0.08373,1.54752,7.83934,1.01728,0.6168,878.27443,37.97779,non_variables
1.92975,0.20667,0.0,48096.3282,0.39142,0.75,-0.1,0.05648,1.02609,4.17318,0.94641,0.68728,2887.50483,-42.93894,non_variables
2.42324,0.17333,0.0,51516.00488,0.40943,0.78333,0.03333,0.06554,1.58605,8.10233,1.03681,0.63192,1866.91555,-40.9529,non_variables
2.0436,0.14667,0.0,89211.15096,0.31574,0.84333,0.1,0.07515,2.24952,10.61647,1.00776,0.62049,4471.14393,-49.60806,non_variables
1.1299,0.12333,0.0,17044.77277,0.20067,0.92333,0.1,0.06725,1.80147,22.65073,0.6604,0.54404,675.18767,-255.02717,non_variables
2.28022,0.14667,0.0,46780.24722,0.34399,0.84667,-0.03333,0.04899,2.35438,13.05432,1.13242,0.57427,1720.65933,36.60858,non_variables
1.92182,0.26333,0.0,24675.90856,0.39271,0.79333,-0.03333,0.0966,-1.00924,7.0619,0.97528,0.6569,866.83323,-48.79996,non_variables
1.99498,0.15667,0.0,33937.65101,0.39489,0.89,0.03333,0.11289,1.45161,13.3933,1.07417,0.60522,853.87961,-24.07573,non_variables
2.04686,0.21333,0.00336,21491.48627,0.51442,0.7,0.1,0.04578,0.32082,2.56252,1.01989,0.71278,972.38994,-273.25837,non_variables
2.52671,0.12,0.0,25452.8185,0.38817,0.84333,-0.1,0.06024,2.45227,10.85172,1.12913,0.59349,644.75358,12.84928,non_variables
1.90158,0.16667,0.0,5412.30648,0.32967,0.86,0.1,0.06939,1.43288,11.67145,0.91193,0.62769,86.58054,790.9318,non_variables
2.02009,0.18333,0.0,133520.91473,0.4034,0.84,0.16667,0.05118,0.91516,8.41365,1.03949,0.63186,10412.17734,99.57593,non_variables
2.02515,0.19,0.0,89711.78025,0.34466,0.86667,0.1,0.0908,-0.16841,10.49775,0.97406,0.60867,10990.25315,-928.35696,non_variables
1.89103,0.18333,0.0,51691.64873,0.3945,0.81667,0.1,0.0712,2.39938,12.86709,1.02525,0.66162,1773.22368,30.83517,non_variables
1.8539,0.15,0.00336,109963.41021,0.46718,0.92,-0.1,0.07211,2.12294,22.89396,1.08729,0.62808,5462.83726,-41.40678,non_variables
2.1346,0.18,0.0,31324.8957,0.43873,0.84,0.1,0.106,0.58106,8.01724,0.9797,0.65281,1402.54585,-13.61788,non_variables
2.09997,0.14333,0.0,14804.59009,0.32337,0.87333,0.1,0.06932,2.55783,16.90419,1.04177,0.57621,198.03878,-85.63645,non_variables
2.4425,0.2,0.0,37186.35854,0.36459,0.73667,-0.16667,0.06548,0.51609,4.21742,1.06801,0.63627,1134.61855,-35.07035,non_variables
1.99139,0.16,0.0,53611.46247,0.36452,0.85333,-0.1,0.07147,1.54782,10.99763,0.92726,0.62564,2035.45021,-140.85573,non_variables
1.86068,0.16333,0.0,18751.04797,0.3766,0.85333,0.03333,0.06177,2.56088,16.99995,1.04561,0.60645,326.46668,-146.78455,non_variables
1.95266,0.12667,0.0,8786.1104,0.29794,0.88333,-0.03333,0.05444,2.43275,15.56508,1.00154,0.56114,119.06201,80.07433,non_variables
2.22418,0.15333,0.00336,75420.14453,0.39902,0.84,-0.1,0.07173,0.81399,7.99578,1.11245,0.61149,2690.71023,318.33092,non_variables
2.10177,0.18667,0.0,10524.4545,0.46632,0.76,-0.03333,0.07311,0.77623,5.22804,1.04665,0.67885,197.64842,-66.98092,non_variables
2.33519,0.15,0.0,12279.82315,0.24693,0.84667,0.03333,0.0741,0.5709,7.68537,0.93613,0.56576,285.62532,-36.38402,non_variables
2.13726,0.17667,0.0,42005.7393,0.46568,0.77333,-0.1,0.06697,0.94951,5.92365,1.00421,0.6547,1434.01672,45.72838,non_variables
1.74416,0.16333,0.0,24413.47425,0.41306,0.87,-0.1,0.06267,1.80244,17.23257,0.9946,0.62491,776.5411,-26.98512,non_variables
1.45215,0.09667,0.0,11626.52893,0.23722,0.94667,0.03333,0.05762,5.69786,59.33534,0.92145,0.4838,195.06198,51.18999,non_variables
1.73541,0.12333,0.0,24834.2617,0.27273,0.93,0.16667,0.0746,4.06843,37.84067,1.00886,0.50362,1004.48056,-36.91536,non_variables
2.41635,0.15,0.0,61407.80076,0.32071,0.83333,0.1,0.08822,2.65436,13.52666,1.02243,0.58286,2160.02033,11.89918,non_variables
2.33869,0.20333,0.0,120872.93904,0.3825,0.80667,0.16667,0.05189,-0.18986,5.97436,1.06998,0.63151,11101.61329,-36.73719,non_variables
1.66146,0.18,0.0,58006.74378,0.37965,0.84667,0.03333,0.08882,1.06943,8.98686,0.87245,0.65127,4157.09064,-24.89909,non_variables
2.5831,0.19,0.00671,20476.97472,0.35055,0.78,0.23333,0.09968,1.42975,6.64632,1.01751,0.62492,707.14558,-1007.57031,non_variables
2.31444,0.19,0.0,42637.83213,0.41208,0.82,-0.1,0.0729,1.33234,8.46753,1.04507,0.63233,1241.66324,-90.04732,non_variables
2.24225,0.13,0.0,52932.14985,0.30449,0.87667,0.03333,0.05754,1.60901,11.63535,1.08071,0.55674,2024.95902,60.22935,non_variables
1.8389,0.14333,0.0,24396.23138,0.29477,0.87,0.03333,0.07433,2.83738,16.31713,0.91396,0.60234,752.981,11.77583,non_variables
2.00355,0.15667,0.0,24796.43569,0.39741,0.89,-0.03333,0.07089,-0.22266,10.70541,0.94472,0.62056,495.8889,39.60953,non_variables
2.48732,0.19,0.0,54996.907,0.30635,0.78667,-0.1,0.06245,1.35321,6.4557,1.0401,0.60945,2216.40118,20.69391,non_variables
1.97385,0.30667,0.01342,36147.39486,0.66115,0.45667,-0.1,0.17911,-0.01947,0.03358,1.0228,0.7935,1238.47233,-21.81993,non_variables
0.8699,0.11667,0.0,5988.02793,0.18257,0.95,-0.03333,0.05406,4.1414,50.67761,0.5602,0.51891,165.92261,-22.91594,non_variables
1.84219,0.20667,0.0,16974.86825,0.42144,0.73333,-0.03333,0.04324,1.88547,9.18142,0.95055,0.67415,316.93882,18.25202,non_variables
1.66153,0.21667,0.0,40450.96565,0.41486,0.78333,-0.23333,0.0712,-0.03823,4.65599,0.86534,0.69894,2253.12225,-12.02027,non_variables
2.43791,0.11667,0.0,85653.06675,0.27642,0.90333,-0.1,0.07389,2.54718,14.29394,0.99646,0.5396,5711.58515,22.03953,non_variables
2.23308,0.15333,0.0,97801.04209,0.41879,0.83333,-0.16667,0.0684,1.30649,6.64773,1.04722,0.64398,6082.91634,75.06396,non_variables
2.37806,0.17333,0.0,21013.78826,0.3883,0.78667,-0.1,0.07694,0.01914,4.78919,1.08074,0.63443,398.1046,-22.49053,non_variables
1.84347,0.14333,0.00336,34499.02316,0.3246,0.86667,0.1,0.07066,0.10091,9.0346,0.88336,0.60617,1816.15637,-41.30778,non_variables
2.22357,0.13333,0.0,11473.36098,0.33495,0.91,-0.16667,0.05352,0.89924,15.28792,1.06854,0.56392,136.16167,44.59818,non_variables
1.9128,0.18333,0.0,14306.60885,0.42926,0.83333,-0.03333,0.03691,1.93159,13.48345,1.01109,0.64389,319.71307,-112.26725,non_variables
2.50714,0.2,0.00336,39026.3198,0.40106,0.72,0.03333,0.10456,0.0206,3.93471,1.02249,0.65032,1688.16784,-131.14141,non_variables
1.31384,0.06,0.0,24513.82476,0.20586,0.98667,0.1,0.06194,5.96402,110.96268,1.12192,0.3634,400.68986,-40.70374,non_variables
1.88113,0.11667,0.0,88099.32993,0.2908,0.89,0.1,0.04865,2.77208,17.38801,0.9287,0.57076,5221.89234,179.34453,non_variables
1.82646,0.16667,0.0,28239.83078,0.34951,0.86333,-0.03333,0.07143,1.47827,11.70914,0.97065,0.60265,669.03533,-24.88842,non_variables
1.77772,0.12,0.0,41206.42206,0.33812,0.88,0.1,0.05816,2.83724,19.11731,0.9709,0.57689,1509.03783,32.89159,non_variables
2.5385,0.13,0.0,20585.74792,0.39638,0.84,-0.1,0.0578,2.57872,12.11707,1.17251,0.58703,441.78489,9.1016,non_variables
2.01295,0.18,0.0,40801.7415,0.31067,0.77,-0.3,0.07542,1.76267,6.83855,0.84518,0.64659,1716.02511,-15.76692,non_variables
2.35711,0.14,0.0,82325.57428,0.27676,0.85667,-0.03333,0.07703,1.968,11.96867,0.97984,0.5688,5058.309,47.05853,non_variables
2.31364,0.20333,0.0,46605.84987,0.36803,0.73667,0.03333,0.07467,-1.20883,4.42805,0.98258,0.66659,1725.56598,-26.63606,non_variables
2.13028,0.18333,0.0,41467.76348,0.33583,0.75,0.1,0.06247,1.15398,5.90204,0.96511,0.63412,1378.73853,23.71636,non_variables
2.0033,0.19,0.0,10939.48563,0.44214,0.76333,0.03333,0.07696,0.49413,5.99615,1.02888,0.65544,166.12534,-19.12405,non_variables
2.12703,0.2,0.0,26442.64642,0.3748,0.74667,-0.03333,0.08574,-0.27562,4.08804,0.9507,0.65875,650.90948,-7.76161,non_variables
0.89505,0.03,0.0,12425.055,0.1648,0.99,-0.1,0.05474,14.52578,239.25833,1.31144,0.27181,140.53253,18.5811,non_variables
2.46799,0.15667,0.0,29524.29843,0.42323,0.85333,-0.3,0.0986,1.20977,10.67557,1.10627,0.61426,814.42027,97.39446,non_variables
2.58199,0.18,0.0,178192.94048,0.43322,0.83,-0.03333,0.05378,1.50966,11.81604,1.14819,0.62482,15101.90697,-30.66448,non_variables
2.36425,0.15333,0.0,83149.43975,0.3313,0.84,-0.1,0.09197,1.42711,8.03628,0.9909,0.61057,8345.96129,-41.07312,non_variables
2.38755,0.2,0.0,78094.43634,0.40381,0.77,0.03333,0.07563,0.5326,4.10342,1.04172,0.6572,3270.55318,12.25737,non_variables
2.12458,0.13,0.0,47602.46814,0.3211,0.87333,-0.1,0.0777,2.37639,13.02471,1.01926,0.578,2495.54974,44.06555,non_variables
2.36074,0.16333,0.0,21471.67592,0.37853,0.79333,0.1,0.07236,1.80335,6.92358,1.03427,0.6542,538.41464,7.80772,non_variables
1.88243,0.20333,0.0,42036.0338,0.41262,0.77,-0.16667,0.04518,1.44093,7.41392,0.94545,0.66671,2054.1517,32.54911,non_variables
2.10721,0.19667,0.0,13014.21091,0.44215,0.73,0.03333,0.05964,0.6978,3.34296,0.99492,0.69391,273.83568,19.81745,non_variables
2.14308,0.19,0.0,20883.43912,0.37746,0.84,0.03333,0.07486,0.70106,8.27351,1.03243,0.6209,257.6879,18.54209,non_variables
2.08747,0.15,0.0,12639.2344,0.36425,0.85,0.16667,0.05815,1.98548,12.775,1.05587,0.60056,293.55714,-329.21685,non_variables
1.25074,0.05667,0.0,43343.36456,0.20958,0.98667,0.3,0.06292,12.37722,192.35749,1.27979,0.33235,1474.60915,108.74479,non_variables
2.05591,0.2,0.0,98767.3206,0.39772,0.72,-0.1,0.05662,1.41761,4.58594,0.90449,0.68737,7818.40711,272.17429,non_variables
2.37247,0.15333,0.0,31699.22643,0.38827,0.85333,-0.03333,0.05269,1.34946,10.50506,1.08414,0.59384,543.3355,483.93444,non_variables
2.3433,0.15,0.0,113338.58602,0.33869,0.87667,0.16667,0.08556,1.59818,13.60473,1.06942,0.59369,5955.97491,-39.87126,non_variables
1.86493,0.19333,0.0,5425.5467,0.34305,0.88333,0.16667,0.08778,0.81789,13.37756,0.92763,0.61208,70.71385,73.18082,non_variables
2.17168,0.15333,0.0,86039.30314,0.33827,0.81,-0.1,0.0523,1.1144,5.96911,0.98922,0.62706,4346.29605,97.35752,non_variables
2.0636,0.15667,0.0,17044.42377,0.2979,0.82333,0.16667,0.0732,1.97684,10.1709,0.97189,0.61358,315.46765,-26.78887,non_variables
1.83842,0.16667,0.0,37567.20689,0.30201,0.86,0.23333,0.10118,1.82962,10.13361,0.90839,0.62209,1158.24279,-39.81859,non_variables
2.20198,0.16333,0.00336,32061.08954,0.31268,0.84667,-0.03333,0.09926,0.39778,8.53289,0.96306,0.60603,853.17491,-139.21188,non_variables
2.14722,0.14,0.0,20536.56819,0.39151,0.85,-0.03333,0.0634,1.85761,8.78696,1.00391,0.6322,290.97865,32.35418,non_variables
2.19624,0.17,0.0,20301.75142,0.34997,0.85333,-0.23333,0.06563,0.4093,8.26682,1.00265,0.61039,304.21228,-45.21682,non_variables
1.71126,0.10333,0.0,59459.23485,0.30558,0.93667,0.03333,0.1186,2.48393,28.62253,1.00584,0.55283,1989.17507,46.3687,non_variables
1.68415,0.19,0.0,118363.70326,0.40311,0.88667,-0.16667,0.04987,1.36166,18.1452,0.98538,0.6346,7170.90484,-15.87293,non_variables
2.1528,0.18333,0.0,29981.54586,0.40535,0.79,-0.03333,0.05621,1.72078,10.22809,1.01843,0.63836,710.71626,34.0363,non_variables
2.13162,0.16667,0.0,34652.22109,0.31969,0.83333,-0.1,0.11171,1.32977,9.01475,0.96974,0.60876,1059.33441,49.37332,non_variables
2.13805,0.14,0.0,86636.64496,0.37126,0.88333,0.1,0.07898,0.70342,11.38251,1.01615,0.60534,6578.01154,27.81341,non_variables
2.22038,0.18667,0.0,90869.09445,0.36296,0.80333,-0.03333,0.10832,1.18449,7.2105,1.00239,0.6319,4157.66758,-23.2159,non_variables
1.97076,0.13,0.0,52671.54687,0.31346,0.89,-0.1,0.06742,1.77955,15.01825,1.04205,0.55935,1547.03125,76.74924,non_variables
1.89437,0.14333,0.0,15211.31061,0.35206,0.9,-0.16667,0.09916,2.35327,19.43636,1.04618,0.56408,170.15126,77.88029,non_variables
1.79878,0.2,0.0,9564.05014,0.4033,0.83667,-0.16667,0.04382,-1.50704,10.19205,0.94678,0.63853,139.26404,-18.22404,non_variables
1.98997,0.18,0.0,78727.01894,0.36509,0.82333,0.1,0.06906,0.20809,6.71412,0.87079,0.64721,4274.36072,-51.36966,non_variables
2.00344,0.17667,0.0,65431.3554,0.39434,0.78667,-0.1,0.0723,0.80905,7.59972,0.99242,0.63678,3262.91658,118.78899,non_variables
1.53983,0.18667,0.0,62415.92474,0.32608,0.82667,0.1,0.05341,1.50168,9.94504,0.75089,0.65536,4149.55473,-41.35093,non_variables
2.30454,0.14333,0.0,108333.95841,0.31168,0.81333,-0.1,0.05809,2.15075,9.86533,0.93116,0.60278,8701.46327,-23.01327,non_variables
2.61825,0.19,0.0,31723.75523,0.45188,0.76,0.03333,0.08849,1.44524,5.13772,1.07836,0.65895,727.18223,21.28866,non_variables
2.09513,0.21333,0.0,34808.03965,0.48881,0.78,-0.03333,0.07664,0.54083,6.02479,1.02109,0.68849,1442.07767,80.63979,non_variables
1.90898,0.20333,0.0,59376.30485,0.35411,0.77,0.1,0.06041,1.6017,6.02081,0.85082,0.69125,4740.16158,25.80398,non_variables
2.09676,0.21,0.0,35281.91767,0.40714,0.75333,-0.1,0.05504,0.82584,5.08472,0.97157,0.67429,789.58232,-108.23458,non_variables
1.71315,0.17333,0.0,94569.01526,0.30405,0.82667,-0.3,0.06085,2.55285,16.93739,0.88925,0.59994,8570.42329,-74.58402,non_variables
2.18149,0.17333,0.0,29833.72947,0.47238,0.78333,-0.1,0.09546,0.61977,6.60129,1.06699,0.66068,497.0011,27.10083,non_variables
2.57211,0.12,0.0,11254.33321,0.38562,0.88,-0.03333,0.10723,1.7464,9.68635,1.15542,0.58593,337.79618,22.22921,non_variables
2.3762,0.18333,0.00336,20212.69838,0.44664,0.78333,-0.1,0.05441,1.27909,8.12957,1.05745,0.65248,535.45704,-40.79315,non_variables
2.42286,0.2,0.0,62432.81033,0.3679,0.75,-0.16667,0.0956,0.21339,4.74999,1.03965,0.63603,2802.0266,100.7919,non_variables
1.39832,0.19333,0.0,5735.58239,0.29391,0.83333,0.03333,0.08006,1.81855,18.25975,0.72075,0.64376,86.03349,-13.07419,non_variables
2.28305,0.13,0.0,11534.02903,0.299,0.82667,-0.03333,0.061,0.69431,6.97157,0.94882,0.59573,182.40672,27.04136,non_variables
2.12854,0.15,0.0,25109.60168,0.3198,0.85667,0.1,0.06788,1.38526,10.0019,0.96908,0.60489,515.14018,276.98534,non_variables
2.43521,0.14333,0.0,81463.80667,0.37136,0.84,0.1,0.06215,2.09366,11.74584,1.17274,0.58808,3547.04681,14.77998,non_variables
2.42525,0.19333,0.0,88661.09538,0.35164,0.82333,0.03333,0.06371,0.38256,6.48213,1.04795,0.62935,5874.01326,-111.42427,non_variables
1.93549,0.20333,0.0,68166.4238,0.39436,0.81667,-0.03333,0.09851,0.85463,9.41118,0.93139,0.65996,5260.37824,-150.76213,non_variables
2.01829,0.19,0.00336,16614.52412,0.4019,0.81333,0.03333,0.07485,0.69108,7.35313,0.93481,0.65712,514.64181,-41.20732,non_variables
1.96732,0.16667,0.0,31491.22446,0.41354,0.76,-0.16667,0.06412,1.78464,8.72054,0.99043,0.65179,941.73184,34.88603,non_variables
1.79318,0.21333,0.0,112173.88961,0.38406,0.74333,-0.1,0.05261,-0.09704,4.45857,0.87141,0.68369,8896.34357,-243.58852,non_variables
2.04135,0.20333,0.0,17629.08483,0.36253,0.71333,-0.1,0.06472,1.57656,6.31983,0.88277,0.66137,381.65924,32.63043,non_variables
2.31024,0.2,0.0,22859.82076,0.43157,0.76,0.03333,0.07177,0.54052,4.8314,1.06921,0.66475,477.05867,79.32289,non_variables
1.47778,0.10667,0.0,44827.7365,0.30698,0.94333,-0.03333,0.06598,-0.14601,21.18372,0.88594,0.54736,1364.75499,-13.39905,non_variables
2.14142,0.16333,0.0,57307.4564,0.36308,0.8,-0.16667,0.08458,1.20697,5.82176,1.0063,0.63835,2606.98116,-18.11091,non_variables
2.35941,0.14667,0.00336,33327.10656,0.33461,0.83333,0.16667,0.08745,0.98098,8.15867,1.07631,0.59627,649.82074,34.90112,non_variables
2.15277,0.17,0.0,92337.82466,0.36682,0.80333,-0.03333,0.07735,1.13004,6.6878,0.97528,0.63112,5109.93559,-147.34956,non_variables
1.89219,0.19,0.00336,9331.94945,0.40669,0.81667,-0.16667,0.0431,1.4684,9.69735,0.94337,0.64648,96.61561,-12.71997,non_variables
1.96953,0.22667,0.00336,49536.89001,0.26495,0.87333,-0.03333,0.05636,-0.64693,11.07407,1.07512,0.54609,1103.7674,-49.68358,non_variables
2.29895,0.22333,0.0,7386.03506,0.42984,0.75,-0.1,0.08597,1.07426,4.35896,1.10406,0.66637,71.56282,16.76109,non_variables
2.19687,0.13333,0.0,16836.1929,0.3779,0.85333,-0.16667,0.09352,2.68038,15.07781,1.07054,0.5913,252.49832,23.14996,non_variables
1.89883,0.20333,0.0,89533.99787,0.34711,0.81667,-0.03333,0.07415,0.90183,8.78579,0.98827,0.63268,3614.42989,-130.43847,non_variables
1.3861,0.22,0.0,51889.65676,0.35779,0.76,0.3,0.06576,1.52515,8.75071,0.77388,0.68132,3298.3165,-26.5653,non_variables
2.34378,0.19,0.00336,67274.36381,0.39912,0.82,-0.03333,0.05881,1.04332,8.28501,1.06545,0.61099,4355.50494,-17.98376,non_variables
1.14202,0.15,0.0,29117.19823,0.23057,0.85667,0.23333,0.09304,-0.50657,11.33614,0.64226,0.59858,1405.00682,-511.59999,non_variables
2.3107,0.22667,0.0,81321.5742,0.45746,0.71333,0.03333,0.09831,0.45404,3.34352,1.06286,0.68868,3517.013,66.02193,non_variables
2.13027,0.18,0.0,26708.96319,0.4527,0.81333,-0.03333,0.07514,0.70446,6.45455,1.03356,0.66001,868.18475,214.26129,non_variables
1.99513,0.17,0.0,63067.79654,0.35139,0.87,0.03333,0.07294,0.2152,9.57004,0.93596,0.62711,3475.18438,-16.99487,non_variables
2.03014,0.19,0.0,40854.5902,0.37195,0.78333,-0.03333,0.07005,-0.59598,5.97575,0.92815,0.64845,1566.65001,-14.17839,non_variables
2.25324,0.17667,0.0,29090.34574,0.33805,0.84,-0.1,0.0512,1.10386,10.17692,1.02559,0.59565,841.21387,-16.0354,non_variables
2.51081,0.13333,0.0,37978.47376,0.2944,0.85,0.03333,0.10286,2.21647,9.29304,1.07329,0.59873,1439.40089,20.91895,non_variables
2.1965,0.21,0.0,31787.13145,0.50849,0.66333,0.16667,0.08599,0.79928,3.10175,0.97865,0.70599,825.2496,-187.01802,non_variables
1.89809,0.13,0.0,26359.23356,0.28669,0.89667,0.03333,0.05798,3.8552,25.33354,1.04961,0.54284,468.50326,57.53657,non_variables
2.36978,0.20333,0.00336,26571.63956,0.3653,0.78667,0.1,0.09266,-0.16066,5.71091,1.05777,0.63643,443.56217,7269.3471,non_variables
1.06643,0.02333,0.0,24918.39427,0.14584,0.99,-0.03333,0.05623,14.08128,231.7402,1.3453,0.27217,209.39059,36.98074,non_variables
1.89522,0.20333,0.0,15746.28632,0.38238,0.75,0.16667,0.07947,-0.70584,3.74189,0.93933,0.68501,242.64967,-48.96332,non_variables
2.19607,0.16,0.0,147181.06812,0.37205,0.84,-0.1,0.07287,0.65435,7.34038,1.00673,0.62705,11595.00176,-21.88818,non_variables
2.42347,0.16,0.0,13168.11186,0.35681,0.8,-0.1,0.05919,2.05359,9.89616,1.029,0.61984,182.40334,17.31622,non_variables
1.9,0.18667,0.0,60746.15335,0.31971,0.87667,0.1,0.07684,1.54316,15.15336,1.05071,0.5973,3196.16923,48.80112,non_variables
2.19724,0.13667,0.0,60306.10677,0.35398,0.8,-0.03333,0.06209,1.79755,8.38748,0.99348,0.60342,2400.05143,22.24697,non_variables
1.85824,0.11667,0.00336,63297.76747,0.30528,0.88667,0.03333,0.06683,3.20806,19.08911,0.97741,0.55326,3101.4485,-57.00656,non_variables
1.97131,0.21667,0.0,48453.77268,0.42404,0.73,0.03333,0.07862,-0.16836,3.50737,0.93549,0.68735,1476.21864,-15.3852,non_variables
1.87526,0.15667,0.0,36444.48351,0.3099,0.89333,-0.1,0.09038,1.60727,13.35842,0.91688,0.59922,1545.69665,-23.15683,non_variables
