Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
721.520055,463.470917,0.218722,0.627552,222.085014,0.075326,0.933442,0.012379,2.09746,0.989436,0.779341,0.0,-0.129429,0.741836,0.486216,0.340852,1.465854,0.00334,0.033333,2.0,0.495812,0.001824
130.171555,496.92611,0.337123,0.628453,137.936206,0.071187,0.892022,-0.002489,2.047198,0.970765,0.77586,0.0,-0.137529,0.741608,0.501253,0.300752,1.437691,0.005376,0.033333,2.0,0.485718,0.001824
-1793.438587,479.512906,0.218366,0.631932,3053.078842,0.074148,0.904018,0.004036,2.028532,1.006628,0.771744,0.0,-0.129342,0.739331,0.47619,0.323308,1.430378,0.000242,-0.033333,2.0,0.505555,0.001824
115.233726,456.547033,0.275388,0.628665,518.363513,0.073708,0.961497,0.004849,2.046515,0.949515,0.777419,0.0,-0.160576,0.736892,0.501253,0.328321,1.431746,0.001422,0.033333,2.0,0.479873,0.003649
3476.726074,415.915742,0.136112,0.631797,-130.421602,0.073082,0.944623,0.007289,2.051103,1.030368,0.77658,0.0,-0.157348,0.744163,0.468672,0.330827,1.456252,-0.005706,0.033333,2.0,0.517158,0.001824
131.5919,487.650448,0.135964,0.630662,-216.368687,0.075146,0.789656,0.004408,2.077991,0.993368,0.776696,0.0,-0.154195,0.74405,0.483709,0.315789,1.486637,-0.003439,0.033333,2.0,0.506604,0.001824
137.318944,428.802444,0.191513,0.62887,-463.977315,0.070917,0.721484,-0.000805,2.051384,0.999834,0.781817,0.0,-0.101568,0.74762,0.488722,0.315789,1.475999,-0.001611,0.033333,2.0,0.497281,0.001824
-433.482195,501.010836,0.183145,0.630174,-1340.712207,0.074395,0.97088,0.004719,2.032069,1.039638,0.777539,0.0,-0.174369,0.742048,0.468672,0.313283,1.471358,-0.000553,0.033333,2.0,0.526452,0.001824
2277.130819,450.077549,0.195711,0.628943,-464.61662,0.076276,0.944075,0.005185,2.034918,0.965586,0.777432,0.0,-0.162677,0.745553,0.493734,0.318296,1.453172,-0.001605,0.033333,2.0,0.488645,0.001824
380.272892,489.899686,0.181025,0.627283,120.68247,0.076119,0.958396,0.009228,2.093187,0.94406,0.77478,0.0,-0.153152,0.741253,0.511278,0.318296,1.422869,0.006142,-0.033333,2.0,0.477821,0.003649
-224.676591,473.473099,0.22282,0.625569,-121.696275,0.075384,0.966873,0.01028,2.020632,0.954134,0.776103,0.0,-0.18011,0.744752,0.498747,0.300752,1.459829,-0.00612,0.033333,2.0,0.479944,0.001824
-229.235185,493.196626,0.271592,0.6296,179.276533,0.071444,0.955516,0.006935,2.096864,0.988091,0.773909,0.0,-0.146637,0.737115,0.483709,0.298246,1.422588,0.004112,0.033333,2.0,0.504646,0.001824
-975.486011,508.761422,0.101053,0.632784,417.132942,0.071383,0.882394,-0.001532,2.051618,1.013394,0.775171,0.0,-0.145348,0.750654,0.473684,0.338346,1.457768,0.0018,0.033333,2.0,0.51012,0.001824
