Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Con,Eta_e,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,Q31,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonK,StetsonK_AC
-58.523716,373.794172,0.126417,0.706808,-23.833608,0.08916,0.975935,-0.01296,2.293499,1.013217,0.744262,0.0,0.030325,0.734258,0.483957,0.328877,1.373139,-0.030808,-0.1,2.0,0.509324,0.006168
-17.100752,339.829617,-0.388634,0.70301,-7.946651,0.09618,0.933732,-0.02915,2.753092,0.920685,0.837305,0.0,-0.064328,0.660245,0.417112,0.350267,1.235049,-0.083085,0.033333,2.0,0.452476,0.006168
90.355413,308.243285,0.275136,0.684337,229.597885,0.102932,0.826558,-0.048906,2.230124,0.87092,0.764269,0.002688,-0.041532,0.698174,0.486631,0.286096,1.419225,0.003041,0.033333,2.0,0.446308,0.006168
-11616.349711,332.147058,0.217873,0.723752,-16.922981,0.067835,0.984135,-0.015535,2.260642,1.00119,0.791055,0.0,-0.377972,0.696115,0.42246,0.312834,1.317841,-0.041134,0.033333,2.0,0.489007,0.006168
-37.231136,423.631746,0.148725,0.689201,-16.411454,0.086848,0.487062,-0.017041,2.339175,0.941801,0.808125,0.0,-0.053337,0.725071,0.44385,0.31016,1.493671,-0.044181,0.033333,2.0,0.46632,0.00771
-83.968164,270.651351,0.280032,0.697582,-48.215891,0.059134,0.891384,-0.0042,2.337308,0.889819,0.776013,0.0,-0.273906,0.694111,0.457219,0.328877,1.397027,-0.014396,0.1,2.0,0.429207,0.006168
-53.331121,350.466736,0.242454,0.704656,-16.700069,0.085075,0.945423,-0.063927,2.156613,0.890757,0.738139,0.0,-0.158022,0.698033,0.483957,0.31016,1.350029,-0.041798,0.3,2.0,0.441064,0.00771
-205.894107,269.581938,-0.245225,0.722108,-57.549296,0.058319,0.650781,0.000407,2.366138,0.944332,0.794761,0.0,-0.140816,0.68502,0.427807,0.347594,1.367112,-0.011903,-0.1,2.0,0.482677,0.006168
-25.422846,276.13035,-0.223893,0.719744,-12.906929,0.081018,0.693026,-0.062047,2.308814,0.978529,0.743057,0.002688,0.082789,0.687333,0.427807,0.331551,1.261594,-0.053253,0.3,2.0,0.493309,0.006168
-34.837169,272.120249,-0.130306,0.717998,-11.176045,0.081087,0.9458,-0.02908,2.34722,0.957492,0.801366,0.0,-0.263806,0.693367,0.390374,0.342246,1.293631,-0.06204,0.1,2.0,0.478293,0.006168
54.578113,309.638157,-0.452654,0.752263,-44.378411,0.066156,0.980071,-0.038203,2.522056,0.993998,0.801996,0.002688,-0.064196,0.682634,0.360963,0.339572,1.309007,-0.015382,0.033333,2.0,0.505415,0.006168
-46.788654,272.143312,-0.207935,0.732241,-15.300666,0.093893,0.573859,-0.020175,2.113962,0.987828,0.801242,0.0,-0.166442,0.719976,0.409091,0.331551,1.402614,-0.047055,0.1,2.0,0.491832,0.006168
-548433.353404,333.170667,0.052643,0.703419,-279.133314,0.055564,0.679359,-0.027006,2.095136,1.007572,0.773021,0.0,-0.163161,0.706858,0.470588,0.331551,1.339301,-0.002532,0.166667,2.0,0.511856,0.006168
-81.972871,299.096639,-0.020446,0.71241,-15.140123,0.098666,0.953807,-0.039375,2.133331,0.982045,0.811213,0.0,-0.337446,0.709119,0.406417,0.320856,1.401171,-0.046837,0.1,2.0,0.490614,0.006168
-27.981482,303.208496,0.083616,0.711463,-11.661191,0.073027,0.225896,0.009251,2.429584,0.878392,0.780371,0.0,0.021469,0.664958,0.44385,0.320856,1.319441,-0.057023,-0.033333,2.0,0.436795,0.006168
